,ImgPath,Class
28162,data/Furniture_Data\lamps\Southwestern\22827southwestern-table-lamps.jpg,lamps
28163,data/Furniture_Data\lamps\Industrial\38171industrial-pendant-lighting.jpg,lamps
28164,data/Furniture_Data\lamps\Industrial\35235industrial-table-lamps.jpg,lamps
28165,data/Furniture_Data\lamps\Contemporary\1495contemporary-table-lamps.jpg,lamps
28166,data/Furniture_Data\lamps\Mediterranean\20518mediterranean-table-lamps.jpg,lamps
28167,data/Furniture_Data\lamps\Transitional\43083transitional-outdoor-table-lamps.jpg,lamps
28168,data/Furniture_Data\lamps\Midcentury\7572midcentury-table-lamps.jpg,lamps
28169,data/Furniture_Data\lamps\Transitional\24975transitional-floor-lamps.jpg,lamps
28170,data/Furniture_Data\lamps\Contemporary\631contemporary-piano-lamps.jpg,lamps
28171,data/Furniture_Data\lamps\Rustic\22173rustic-table-lamps.jpg,lamps
28172,data/Furniture_Data\lamps\Eclectic\5315eclectic-table-lamps.jpg,lamps
28173,data/Furniture_Data\lamps\Mediterranean\40607mediterranean-table-lamps.jpg,lamps
28174,data/Furniture_Data\lamps\Traditional\9687traditional-lamp-sets.jpg,lamps
28175,data/Furniture_Data\lamps\Craftsman\27429craftsman-pool-table-lights.jpg,lamps
28176,data/Furniture_Data\lamps\Rustic\22431rustic-table-lamps.jpg,lamps
28177,data/Furniture_Data\lamps\Beach\23366beach-style-table-lamps.jpg,lamps
28178,data/Furniture_Data\lamps\Transitional\26737transitional-table-lamps.jpg,lamps
28179,data/Furniture_Data\lamps\Traditional\5679traditional-lamp-sets.jpg,lamps
28180,data/Furniture_Data\lamps\Midcentury\21602midcentury-table-lamps.jpg,lamps
28181,data/Furniture_Data\lamps\Traditional\8379traditional-table-lamps.jpg,lamps
28182,data/Furniture_Data\lamps\Contemporary\3196contemporary-table-lamps.jpg,lamps
28183,data/Furniture_Data\lamps\Modern\6760modern-table-lamps.jpg,lamps
28184,data/Furniture_Data\lamps\Beach\23574beach-style-table-lamps.jpg,lamps
28185,data/Furniture_Data\lamps\Traditional\10153traditional-table-lamps.jpg,lamps
28186,data/Furniture_Data\lamps\Modern\12684modern-table-lamps.jpg,lamps
28187,data/Furniture_Data\lamps\Farmhouse\31810farmhouse-table-lamps.jpg,lamps
28188,data/Furniture_Data\lamps\Traditional\10367traditional-floor-lamps.jpg,lamps
28189,data/Furniture_Data\lamps\Contemporary\9356contemporary-table-lamps.jpg,lamps
28190,data/Furniture_Data\lamps\Modern\7154modern-floor-lamps.jpg,lamps
28191,data/Furniture_Data\lamps\Mediterranean\42388mediterranean-chandeliers.jpg,lamps
28192,data/Furniture_Data\lamps\Traditional\13686traditional-floor-lamps.jpg,lamps
28193,data/Furniture_Data\lamps\Industrial\37677industrial-flush-mount-ceiling-lighting.jpg,lamps
28194,data/Furniture_Data\lamps\Industrial\8398industrial-table-lamps.jpg,lamps
28195,data/Furniture_Data\lamps\Transitional\23963transitional-table-lamps.jpg,lamps
28196,data/Furniture_Data\lamps\Craftsman\26888craftsman-table-lamps.jpg,lamps
28197,data/Furniture_Data\lamps\Modern\6147modern-table-lamps.jpg,lamps
28198,data/Furniture_Data\lamps\Contemporary\490contemporary-desk-lamps.jpg,lamps
28199,data/Furniture_Data\lamps\Transitional\25126transitional-floor-lamps.jpg,lamps
28200,data/Furniture_Data\lamps\Eclectic\4312eclectic-table-lamps.jpg,lamps
28201,data/Furniture_Data\lamps\Transitional\24581transitional-table-lamps.jpg,lamps
28202,data/Furniture_Data\lamps\Traditional\12495traditional-table-lamps.jpg,lamps
28203,data/Furniture_Data\lamps\Traditional\21707traditional-table-lamps.jpg,lamps
28204,data/Furniture_Data\lamps\Contemporary\1182contemporary-table-lamps.jpg,lamps
28205,data/Furniture_Data\lamps\Asian\18399asian-table-lamps.jpg,lamps
28206,data/Furniture_Data\lamps\Transitional\26596transitional-table-lamps.jpg,lamps
28207,data/Furniture_Data\lamps\Farmhouse\5552farmhouse-table-lamps.jpg,lamps
28208,data/Furniture_Data\lamps\Transitional\24258transitional-table-lamps.jpg,lamps
28209,data/Furniture_Data\lamps\Transitional\24644transitional-table-lamps.jpg,lamps
28210,data/Furniture_Data\lamps\Transitional\8383transitional-table-lamps.jpg,lamps
28211,data/Furniture_Data\lamps\Transitional\26203transitional-floor-lamps.jpg,lamps
28212,data/Furniture_Data\lamps\Transitional\24013transitional-table-lamps.jpg,lamps
28213,data/Furniture_Data\lamps\Contemporary\3846contemporary-table-lamps.jpg,lamps
28214,data/Furniture_Data\lamps\Beach\24655beach-style-floor-lamps.jpg,lamps
28215,data/Furniture_Data\lamps\Modern\13203modern-lighting.jpg,lamps
28216,data/Furniture_Data\lamps\Beach\24335beach-style-lamp-sets.jpg,lamps
28217,data/Furniture_Data\lamps\Asian\18779asian-table-lamps.jpg,lamps
28218,data/Furniture_Data\lamps\Traditional\12837traditional-table-lamps.jpg,lamps
28219,data/Furniture_Data\lamps\Traditional\10419traditional-floor-lamps.jpg,lamps
28220,data/Furniture_Data\lamps\Traditional\8331traditional-table-lamps.jpg,lamps
28221,data/Furniture_Data\lamps\Modern\7231modern-table-lamps.jpg,lamps
28222,data/Furniture_Data\lamps\Contemporary\920contemporary-table-lamps.jpg,lamps
28223,data/Furniture_Data\lamps\Asian\18925asian-table-lamps.jpg,lamps
28224,data/Furniture_Data\lamps\Traditional\9575traditional-table-lamps.jpg,lamps
28225,data/Furniture_Data\lamps\Traditional\5591traditional-table-lamps.jpg,lamps
28226,data/Furniture_Data\lamps\Eclectic\5051eclectic-table-lamps.jpg,lamps
28227,data/Furniture_Data\lamps\Transitional\8473transitional-floor-lamps.jpg,lamps
28228,data/Furniture_Data\lamps\Mediterranean\41009mediterranean-outdoor-table-lamps.jpg,lamps
28229,data/Furniture_Data\lamps\Traditional\13238traditional-table-lamps.jpg,lamps
28230,data/Furniture_Data\lamps\Industrial\18350industrial-lamp-sets.jpg,lamps
28231,data/Furniture_Data\lamps\Rustic\22359rustic-table-lamps.jpg,lamps
28232,data/Furniture_Data\lamps\Contemporary\2709contemporary-floor-lamps.jpg,lamps
28233,data/Furniture_Data\lamps\Contemporary\21718contemporary-floor-lamps.jpg,lamps
28234,data/Furniture_Data\lamps\Industrial\18544industrial-floor-lamps.jpg,lamps
28235,data/Furniture_Data\lamps\Mediterranean\5521mediterranean-table-lamps.jpg,lamps
28236,data/Furniture_Data\lamps\Asian\18863asian-table-lamps.jpg,lamps
28237,data/Furniture_Data\lamps\Tropical\8114tropical-table-lamps.jpg,lamps
28238,data/Furniture_Data\lamps\Traditional\13490traditional-table-lamps.jpg,lamps
28239,data/Furniture_Data\lamps\Industrial\38057industrial-table-lamps.jpg,lamps
28240,data/Furniture_Data\lamps\Contemporary\5745contemporary-table-lamps.jpg,lamps
28241,data/Furniture_Data\lamps\Beach\24210beach-style-table-lamps.jpg,lamps
28242,data/Furniture_Data\lamps\Transitional\24194transitional-table-lamps.jpg,lamps
28243,data/Furniture_Data\lamps\Mediterranean\42991mediterranean-pendant-lighting.jpg,lamps
28244,data/Furniture_Data\lamps\Transitional\27193transitional-table-lamps.jpg,lamps
28245,data/Furniture_Data\lamps\Beach\24100beach-style-table-lamps.jpg,lamps
28246,data/Furniture_Data\lamps\Midcentury\8266midcentury-floor-lamps.jpg,lamps
28247,data/Furniture_Data\lamps\Industrial\18669industrial-table-lamps.jpg,lamps
28248,data/Furniture_Data\lamps\Craftsman\27306craftsman-pool-table-lights.jpg,lamps
28249,data/Furniture_Data\lamps\Modern\6453modern-floor-lamps.jpg,lamps
28250,data/Furniture_Data\lamps\Beach\15425beach-style-table-lamps.jpg,lamps
28251,data/Furniture_Data\lamps\Traditional\11389traditional-table-lamps.jpg,lamps
28252,data/Furniture_Data\lamps\Traditional\12232traditional-lamp-sets.jpg,lamps
28253,data/Furniture_Data\lamps\Tropical\27578tropical-table-lamps.jpg,lamps
28254,data/Furniture_Data\lamps\Craftsman\27618craftsman-table-lamps.jpg,lamps
28255,data/Furniture_Data\lamps\Farmhouse\33522farmhouse-chandeliers.jpg,lamps
28256,data/Furniture_Data\lamps\Rustic\19672rustic-floor-lamps.jpg,lamps
28257,data/Furniture_Data\lamps\Traditional\15030traditional-table-lamps.jpg,lamps
28258,data/Furniture_Data\lamps\Transitional\23601transitional-desk-lamps.jpg,lamps
28259,data/Furniture_Data\lamps\Contemporary\2340contemporary-table-lamps.jpg,lamps
28260,data/Furniture_Data\lamps\Traditional\18129traditional-floor-lamps.jpg,lamps
28261,data/Furniture_Data\lamps\Midcentury\20920midcentury-table-lamps.jpg,lamps
28262,data/Furniture_Data\lamps\Farmhouse\32082farmhouse-table-lamps.jpg,lamps
28263,data/Furniture_Data\lamps\Modern\12446modern-flush-mount-ceiling-lighting.jpg,lamps
28264,data/Furniture_Data\lamps\Asian\19423asian-table-lamps.jpg,lamps
28265,data/Furniture_Data\lamps\Transitional\14927transitional-lamp-sets.jpg,lamps
28266,data/Furniture_Data\lamps\Transitional\22805transitional-table-lamps.jpg,lamps
28267,data/Furniture_Data\lamps\Victorian\28543victorian-table-lamps.jpg,lamps
28268,data/Furniture_Data\lamps\Industrial\39285industrial-chandeliers.jpg,lamps
28269,data/Furniture_Data\lamps\Midcentury\21528midcentury-table-lamps.jpg,lamps
28270,data/Furniture_Data\lamps\Traditional\43123traditional-table-lamps.jpg,lamps
28271,data/Furniture_Data\lamps\Traditional\11745traditional-floor-lamps.jpg,lamps
28272,data/Furniture_Data\lamps\Modern\9395modern-table-lamps.jpg,lamps
28273,data/Furniture_Data\lamps\Contemporary\21937contemporary-table-lamps.jpg,lamps
28274,data/Furniture_Data\lamps\Modern\7018modern-table-lamps.jpg,lamps
28275,data/Furniture_Data\lamps\Midcentury\21183midcentury-table-lamps.jpg,lamps
28276,data/Furniture_Data\lamps\Midcentury\21175midcentury-table-lamps.jpg,lamps
28277,data/Furniture_Data\lamps\Transitional\19068transitional-desk-lamps.jpg,lamps
28278,data/Furniture_Data\lamps\Contemporary\9473contemporary-table-lamps.jpg,lamps
28279,data/Furniture_Data\lamps\Transitional\26801transitional-floor-lamps.jpg,lamps
28280,data/Furniture_Data\lamps\Mediterranean\41384mediterranean-kitchen-island-lighting.jpg,lamps
28281,data/Furniture_Data\lamps\Traditional\12628traditional-table-lamps.jpg,lamps
28282,data/Furniture_Data\lamps\Traditional\8742traditional-table-lamps.jpg,lamps
28283,data/Furniture_Data\lamps\Beach\23714beach-style-table-lamps.jpg,lamps
28284,data/Furniture_Data\lamps\Craftsman\26749craftsman-table-lamps.jpg,lamps
28285,data/Furniture_Data\lamps\Industrial\38183industrial-chandeliers.jpg,lamps
28286,data/Furniture_Data\lamps\Traditional\10239traditional-table-lamps.jpg,lamps
28287,data/Furniture_Data\lamps\Farmhouse\17995farmhouse-table-lamps.jpg,lamps
28288,data/Furniture_Data\lamps\Traditional\13808traditional-table-lamps.jpg,lamps
28289,data/Furniture_Data\lamps\Craftsman\26916craftsman-table-lamps.jpg,lamps
28290,data/Furniture_Data\lamps\Transitional\8731transitional-floor-lamps.jpg,lamps
28291,data/Furniture_Data\lamps\Contemporary\3919contemporary-table-lamps.jpg,lamps
28292,data/Furniture_Data\lamps\Industrial\37107industrial-table-lamps.jpg,lamps
28293,data/Furniture_Data\lamps\Traditional\10293traditional-table-lamps.jpg,lamps
28294,data/Furniture_Data\lamps\Transitional\25242transitional-table-lamps.jpg,lamps
28295,data/Furniture_Data\lamps\Transitional\23995transitional-table-lamps.jpg,lamps
28296,data/Furniture_Data\lamps\Transitional\27337transitional-table-lamps.jpg,lamps
28297,data/Furniture_Data\lamps\Contemporary\853contemporary-table-lamps.jpg,lamps
28298,data/Furniture_Data\lamps\Modern\11280modern-pendant-lighting.jpg,lamps
28299,data/Furniture_Data\lamps\Farmhouse\32019farmhouse-table-lamps.jpg,lamps
28300,data/Furniture_Data\lamps\Contemporary\3520contemporary-table-lamps.jpg,lamps
28301,data/Furniture_Data\lamps\Contemporary\2649contemporary-table-lamps.jpg,lamps
28302,data/Furniture_Data\lamps\Modern\6385modern-floor-lamps.jpg,lamps
28303,data/Furniture_Data\lamps\Contemporary\1866contemporary-table-lamps.jpg,lamps
28304,data/Furniture_Data\lamps\Contemporary\4201contemporary-table-lamps.jpg,lamps
28305,data/Furniture_Data\lamps\Mediterranean\20811mediterranean-floor-lamps.jpg,lamps
28306,data/Furniture_Data\lamps\Modern\5953modern-desk-lamps.jpg,lamps
28307,data/Furniture_Data\lamps\Modern\6045modern-desk-lamps.jpg,lamps
28308,data/Furniture_Data\lamps\Modern\11043modern-novelty-lighting.jpg,lamps
28309,data/Furniture_Data\lamps\Beach\15125beach-style-floor-lamps.jpg,lamps
28310,data/Furniture_Data\lamps\Industrial\18874industrial-table-lamps.jpg,lamps
28311,data/Furniture_Data\lamps\Beach\25037beach-style-table-lamps.jpg,lamps
28312,data/Furniture_Data\lamps\Traditional\13544traditional-table-lamps.jpg,lamps
28313,data/Furniture_Data\lamps\Contemporary\8968contemporary-desk-lamps.jpg,lamps
28314,data/Furniture_Data\lamps\Contemporary\8260contemporary-floor-lamps.jpg,lamps
28315,data/Furniture_Data\lamps\Transitional\26604transitional-table-lamps.jpg,lamps
28316,data/Furniture_Data\lamps\Victorian\29206victorian-pool-table-lights.jpg,lamps
28317,data/Furniture_Data\lamps\Traditional\5449traditional-table-lamps.jpg,lamps
28318,data/Furniture_Data\lamps\Transitional\26579transitional-table-lamps.jpg,lamps
28319,data/Furniture_Data\lamps\Modern\5971modern-desk-lamps.jpg,lamps
28320,data/Furniture_Data\lamps\Traditional\9915traditional-table-lamps.jpg,lamps
28321,data/Furniture_Data\lamps\Transitional\23944transitional-table-lamps.jpg,lamps
28322,data/Furniture_Data\lamps\Traditional\19170traditional-table-lamps.jpg,lamps
28323,data/Furniture_Data\lamps\Mediterranean\42682mediterranean-chandeliers.jpg,lamps
28324,data/Furniture_Data\lamps\Eclectic\4902eclectic-table-lamps.jpg,lamps
28325,data/Furniture_Data\lamps\Traditional\10030traditional-floor-lamps.jpg,lamps
28326,data/Furniture_Data\lamps\Transitional\23013transitional-table-lamps.jpg,lamps
28327,data/Furniture_Data\lamps\Contemporary\9230contemporary-floor-lamps.jpg,lamps
28328,data/Furniture_Data\lamps\Craftsman\16721craftsman-table-lamps.jpg,lamps
28329,data/Furniture_Data\lamps\Modern\5936modern-floor-lamps.jpg,lamps
28330,data/Furniture_Data\lamps\Transitional\25117transitional-table-lamps.jpg,lamps
28331,data/Furniture_Data\lamps\Transitional\25697transitional-table-lamps.jpg,lamps
28332,data/Furniture_Data\lamps\Transitional\8587transitional-table-lamps.jpg,lamps
28333,data/Furniture_Data\lamps\Traditional\5608traditional-table-lamps.jpg,lamps
28334,data/Furniture_Data\lamps\Rustic\22443rustic-table-lamps.jpg,lamps
28335,data/Furniture_Data\lamps\Beach\23698beach-style-table-lamps.jpg,lamps
28336,data/Furniture_Data\lamps\Beach\25155beach-style-table-lamps.jpg,lamps
28337,data/Furniture_Data\lamps\Mediterranean\40542mediterranean-table-lamps.jpg,lamps
28338,data/Furniture_Data\lamps\Contemporary\8916contemporary-table-lamps.jpg,lamps
28339,data/Furniture_Data\lamps\Midcentury\21056midcentury-floor-lamps.jpg,lamps
28340,data/Furniture_Data\lamps\Industrial\38299industrial-chandeliers.jpg,lamps
28341,data/Furniture_Data\lamps\Beach\23724beach-style-table-lamps.jpg,lamps
28342,data/Furniture_Data\lamps\Industrial\18634industrial-floor-lamps.jpg,lamps
28343,data/Furniture_Data\lamps\Contemporary\1593contemporary-table-lamps.jpg,lamps
28344,data/Furniture_Data\lamps\Contemporary\1462contemporary-table-lamps.jpg,lamps
28345,data/Furniture_Data\lamps\Transitional\24792transitional-table-lamps.jpg,lamps
28346,data/Furniture_Data\lamps\Victorian\29249victorian-pool-table-lights.jpg,lamps
28347,data/Furniture_Data\lamps\Transitional\24354transitional-table-lamps.jpg,lamps
28348,data/Furniture_Data\lamps\Modern\12002modern-table-lamps.jpg,lamps
28349,data/Furniture_Data\lamps\Beach\22827beach-style-table-lamps.jpg,lamps
28350,data/Furniture_Data\lamps\Asian\18803asian-table-lamps.jpg,lamps
28351,data/Furniture_Data\lamps\Victorian\28454victorian-table-lamps.jpg,lamps
28352,data/Furniture_Data\lamps\Beach\22552beach-style-table-lamps.jpg,lamps
28353,data/Furniture_Data\lamps\Transitional\29546transitional-pendant-lighting.jpg,lamps
28354,data/Furniture_Data\lamps\Traditional\29230traditional-table-lamps.jpg,lamps
28355,data/Furniture_Data\lamps\Transitional\25045transitional-table-lamps.jpg,lamps
28356,data/Furniture_Data\lamps\Industrial\39080industrial-pendant-lighting.jpg,lamps
28357,data/Furniture_Data\lamps\Eclectic\5091eclectic-table-lamps.jpg,lamps
28358,data/Furniture_Data\lamps\Contemporary\525contemporary-desk-lamps.jpg,lamps
28359,data/Furniture_Data\lamps\Contemporary\3157contemporary-table-lamps.jpg,lamps
28360,data/Furniture_Data\lamps\Craftsman\27426craftsman-pool-table-lights.jpg,lamps
28361,data/Furniture_Data\lamps\Traditional\12928traditional-table-lamps.jpg,lamps
28362,data/Furniture_Data\lamps\Craftsman\26734craftsman-table-lamps.jpg,lamps
28363,data/Furniture_Data\lamps\Eclectic\4614eclectic-table-lamps.jpg,lamps
28364,data/Furniture_Data\lamps\Contemporary\3353contemporary-table-lamps.jpg,lamps
28365,data/Furniture_Data\lamps\Transitional\27066transitional-desk-lamps.jpg,lamps
28366,data/Furniture_Data\lamps\Contemporary\2644contemporary-floor-lamps.jpg,lamps
28367,data/Furniture_Data\lamps\Contemporary\1459contemporary-table-lamps.jpg,lamps
28368,data/Furniture_Data\lamps\Craftsman\27397craftsman-pool-table-lights.jpg,lamps
28369,data/Furniture_Data\lamps\Contemporary\583contemporary-lamp-sets.jpg,lamps
28370,data/Furniture_Data\lamps\Transitional\25136transitional-table-lamps.jpg,lamps
28371,data/Furniture_Data\lamps\Traditional\7486traditional-floor-lamps.jpg,lamps
28372,data/Furniture_Data\lamps\Contemporary\4505contemporary-table-lamps.jpg,lamps
28373,data/Furniture_Data\lamps\Contemporary\3930contemporary-table-lamps.jpg,lamps
28374,data/Furniture_Data\lamps\Beach\16009beach-style-lamp-sets.jpg,lamps
28375,data/Furniture_Data\lamps\Transitional\25148transitional-table-lamps.jpg,lamps
28376,data/Furniture_Data\lamps\Transitional\20444transitional-table-lamps.jpg,lamps
28377,data/Furniture_Data\lamps\Transitional\24533transitional-floor-lamps.jpg,lamps
28378,data/Furniture_Data\lamps\Rustic\22397rustic-table-lamps.jpg,lamps
28379,data/Furniture_Data\lamps\Eclectic\5286eclectic-table-lamps.jpg,lamps
28380,data/Furniture_Data\lamps\Tropical\27534tropical-table-lamps.jpg,lamps
28381,data/Furniture_Data\lamps\Victorian\27929victorian-lamp-sets.jpg,lamps
28382,data/Furniture_Data\lamps\Contemporary\1391contemporary-table-lamps.jpg,lamps
28383,data/Furniture_Data\lamps\Transitional\25859transitional-floor-lamps.jpg,lamps
28384,data/Furniture_Data\lamps\Transitional\21791transitional-table-lamps.jpg,lamps
28385,data/Furniture_Data\lamps\Transitional\25550transitional-table-lamps.jpg,lamps
28386,data/Furniture_Data\lamps\Contemporary\2168contemporary-table-lamps.jpg,lamps
28387,data/Furniture_Data\lamps\Industrial\18698industrial-floor-lamps.jpg,lamps
28388,data/Furniture_Data\lamps\Modern\7236modern-table-lamps.jpg,lamps
28389,data/Furniture_Data\lamps\Traditional\11974traditional-table-lamps.jpg,lamps
28390,data/Furniture_Data\lamps\Transitional\24021transitional-table-lamps.jpg,lamps
28391,data/Furniture_Data\lamps\Contemporary\2392contemporary-table-lamps.jpg,lamps
